elapsed_s,err_x_px,err_pitch_px,marker_px,err_x_cm,distance_cm,lateral_thr_px,target_roll_us,target_pitch_us,actual_roll_deg,actual_pitch_deg,vib_x,vib_y,vib_z,aligned
64.946,-46,-2,69,-2.00,41.32,199.8,1522,1478,-1.99,-0.56,1.4142,3.5948,7.0109,1
64.963,-39,-1,70,-1.67,40.73,199.5,1522,1500,-1.99,-0.56,1.4142,3.5948,7.0109,1
64.980,-33,0,71,-1.39,40.15,199.1,1522,1522,-1.99,-0.56,1.4142,3.5948,7.0109,1
64.998,-26,1,72,-1.08,39.60,198.8,1523,1522,-1.99,-0.56,1.4142,3.5948,7.0109,1
65.017,-19,1,72,-0.79,39.60,198.8,1523,1522,-1.99,-0.56,1.4142,3.5948,7.0109,1
65.034,-6,1,72,-0.25,39.60,198.8,1539,1500,-1.99,-0.56,1.4142,3.5948,7.0109,1
65.051,1,1,72,0.04,39.60,198.8,1534,1500,-1.99,-0.56,1.4142,3.5948,7.0109,1
65.069,9,1,72,0.38,39.60,198.8,1535,1500,-1.99,-0.56,1.4142,3.5948,7.0109,1
65.086,16,2,73,0.66,39.05,198.4,1534,1522,-1.99,-0.56,1.4142,3.5948,7.0109,1
65.103,23,2,73,0.95,39.05,198.4,1534,1522,-1.99,-0.56,1.4142,3.5948,7.0109,1
65.120,31,2,73,1.27,39.05,198.4,1536,1500,-1.99,-0.56,1.4142,3.5948,7.0109,1
65.137,39,2,73,1.60,39.05,198.4,1538,1500,-1.72,0.11,1.4142,3.5948,7.0109,1
65.154,47,3,74,1.91,38.53,198.1,1540,1522,-1.72,0.11,1.4142,3.5948,7.0109,1
65.171,54,3,74,2.19,38.53,198.1,1539,1522,-1.72,0.11,1.4142,3.5948,7.0109,1
65.188,63,3,74,2.55,38.53,198.1,1543,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.205,70,3,74,2.84,38.53,198.1,1542,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.222,77,3,74,3.12,38.53,198.1,1542,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.239,84,3,74,3.41,38.53,198.1,1542,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.256,91,3,74,3.69,38.53,198.1,1543,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.273,98,3,74,3.97,38.53,198.1,1544,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.290,105,3,74,4.26,38.53,198.1,1545,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.307,111,3,74,4.50,38.53,198.1,1543,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.324,117,3,74,4.74,38.53,198.1,1543,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.341,124,3,74,5.03,38.53,198.1,1546,1500,-1.72,0.11,1.3298,3.3528,7.0343,1
65.358,129,2,73,5.30,39.05,198.4,1543,1478,-1.72,0.11,1.3298,3.3528,7.0343,1
65.375,136,3,74,5.51,38.53,198.1,1547,1522,-1.03,-0.25,1.3298,3.3528,7.0343,1
65.392,142,2,73,5.84,39.05,198.4,1547,1478,-1.03,-0.25,1.3298,3.3528,7.0343,1
65.409,150,3,74,6.08,38.53,198.1,1552,1522,-1.03,-0.25,1.3298,3.3528,7.0343,1
65.426,156,3,74,6.32,38.53,198.1,1551,1500,-1.03,-0.25,1.3298,3.3528,7.0343,1
65.443,164,3,74,6.65,38.53,198.1,1555,1500,-1.03,-0.25,1.8686,2.6649,8.2278,1
65.460,171,2,73,7.03,39.05,198.4,1555,1478,-1.03,-0.25,1.8686,2.6649,8.2278,1
65.477,179,3,74,7.26,38.53,198.1,1558,1522,-1.03,-0.25,1.8686,2.6649,8.2278,1
65.494,186,3,74,7.54,38.53,198.1,1558,1500,-1.03,-0.25,1.8686,2.6649,8.2278,1
65.511,193,2,73,7.93,39.05,198.4,1558,1478,-1.03,-0.25,1.8686,2.6649,8.2278,1
65.529,200,2,73,8.22,39.05,198.4,1599,1478,-1.03,-0.25,1.8686,2.6649,8.2278,0
65.545,207,2,73,8.51,39.05,198.4,1600,1500,-1.03,-0.25,1.8686,2.6649,8.2278,0
65.563,213,2,73,8.75,39.05,198.4,1599,1500,-1.03,-0.25,1.8686,2.6649,8.2278,0
65.580,220,2,73,9.04,39.05,198.4,1600,1500,-1.03,-0.25,1.8686,2.6649,8.2278,0
65.597,225,2,73,9.25,39.05,198.4,1597,1500,-1.03,-0.25,1.8686,2.6649,8.2278,0
65.616,231,2,73,9.49,39.05,198.4,1597,1500,-1.03,-0.25,1.8686,2.6649,8.2278,0
65.633,237,2,73,9.74,39.05,198.4,1600,1500,0.28,-0.86,1.8686,2.6649,8.2278,0
65.650,247,1,72,10.29,39.60,198.8,1600,1478,0.28,-0.86,1.8686,2.6649,8.2278,0
65.667,253,1,72,10.54,39.60,198.8,1600,1478,0.28,-0.86,1.8686,2.6649,8.2278,0
65.684,258,1,72,10.75,39.60,198.8,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.701,264,1,72,11.00,39.60,198.8,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.718,269,1,72,11.21,39.60,198.8,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.735,273,1,72,11.38,39.60,198.8,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.752,278,1,72,11.58,39.60,198.8,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.769,0,0,0,0.00,-1.00,0.0,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.786,0,0,0,0.00,-1.00,0.0,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.803,0,0,0,0.00,-1.00,0.0,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.820,0,0,0,0.00,-1.00,0.0,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.837,0,0,0,0.00,-1.00,0.0,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.854,0,0,0,0.00,-1.00,0.0,1600,1500,0.28,-0.86,3.4456,3.1905,7.9828,0
65.871,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4456,3.1905,7.9828,0
65.888,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4456,3.1905,7.9828,0
65.905,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4456,3.1905,7.9828,0
65.922,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4456,3.1905,7.9828,0
65.939,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
65.956,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
65.973,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
65.990,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
66.007,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
66.024,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
66.041,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
66.058,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
66.075,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
66.092,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
66.108,0,0,0,0.00,-1.00,0.0,1600,1500,1.89,-1.03,3.4157,3.0487,7.9283,0
66.125,0,0,0,0.00,-1.00,0.0,1600,1500,1.72,-1.14,3.4157,3.0487,7.9283,0
66.142,0,0,0,0.00,-1.00,0.0,1600,1500,1.72,-1.14,3.4157,3.0487,7.9283,0
66.160,0,0,0,0.00,-1.00,0.0,1600,1500,1.72,-1.14,3.4157,3.0487,7.9283,0
66.177,0,0,0,0.00,-1.00,0.0,1600,1500,1.72,-1.14,3.4157,3.0487,7.9283,0
66.194,0,0,0,0.00,-1.00,0.0,1600,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.211,0,0,0,0.00,-1.00,0.0,1600,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.229,0,0,0,0.00,-1.00,0.0,1600,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.246,0,0,0,0.00,-1.00,0.0,1600,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.263,0,0,0,0.00,-1.00,0.0,1500,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.280,0,0,0,0.00,-1.00,0.0,1500,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.297,0,0,0,0.00,-1.00,0.0,1500,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.315,0,0,0,0.00,-1.00,0.0,1500,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.332,0,0,0,0.00,-1.00,0.0,1500,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.349,0,0,0,0.00,-1.00,0.0,1500,1500,1.72,-1.14,3.2974,2.9547,8.9066,0
66.366,281,-4,67,12.58,42.55,200.5,1570,1478,1.72,-1.14,3.2974,2.9547,8.9066,0
66.383,276,-5,66,12.55,43.20,200.9,1551,1478,0.87,-0.88,3.2974,2.9547,8.9066,0
66.400,269,-5,66,12.23,43.20,200.9,1534,1478,0.87,-0.88,3.2974,2.9547,8.9066,0
66.417,263,-4,67,11.78,42.55,200.5,1528,1522,0.87,-0.88,3.2974,2.9547,8.9066,0
66.434,256,-5,66,11.64,43.20,200.9,1522,1478,0.87,-0.88,2.4073,2.9434,8.9950,0
66.451,250,-4,67,11.19,42.55,200.5,1522,1522,0.87,-0.88,2.4073,2.9434,8.9950,0
66.468,244,-5,66,11.09,43.20,200.9,1522,1478,0.87,-0.88,2.4073,2.9434,8.9950,0
66.485,237,-5,66,10.77,43.20,200.9,1522,1478,0.87,-0.88,2.4073,2.9434,8.9950,0
66.502,229,-5,66,10.41,43.20,200.9,1522,1478,0.87,-0.88,2.4073,2.9434,8.9950,0
66.519,222,-5,66,10.09,43.20,200.9,1522,1478,0.87,-0.88,2.4073,2.9434,8.9950,0
66.536,214,-5,66,9.73,43.20,200.9,1500,1478,0.87,-0.88,2.4073,2.9434,8.9950,0
66.553,206,-5,66,9.36,43.20,200.9,1478,1478,0.87,-0.88,2.4073,2.9434,8.9950,0
66.570,198,-5,66,9.00,43.20,200.9,1478,1500,0.87,-0.88,2.4073,2.9434,8.9950,1
66.587,190,-5,66,8.64,43.20,200.9,1478,1500,0.87,-0.88,2.4073,2.9434,8.9950,1
66.604,182,-6,65,8.40,43.86,201.2,1478,1478,0.87,-0.88,2.4073,2.9434,8.9950,1
66.621,174,-6,65,8.03,43.86,201.2,1478,1478,-0.58,-1.08,2.4073,2.9434,8.9950,1
66.638,166,-7,64,7.78,44.55,201.6,1478,1478,-0.58,-1.08,2.4073,2.9434,8.9950,1
66.655,159,-6,65,7.34,43.86,201.2,1478,1500,-0.58,-1.08,2.4073,2.9434,8.9950,1
66.672,152,-6,65,7.02,43.86,201.2,1478,1500,-0.58,-1.08,2.4073,2.9434,8.9950,1
66.689,145,-7,64,6.80,44.55,201.6,1478,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.706,138,-7,64,6.47,44.55,201.6,1478,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.723,132,-7,64,6.19,44.55,201.6,1478,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.740,126,-7,64,5.91,44.55,201.6,1478,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.757,120,-6,65,5.54,43.86,201.2,1478,1500,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.773,115,-7,64,5.39,44.55,201.6,1478,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.790,111,-7,64,5.20,44.55,201.6,1478,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.807,107,-8,63,5.10,45.25,201.9,1478,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.824,102,-8,63,4.86,45.25,201.9,1478,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.841,99,-7,64,4.64,44.55,201.6,1478,1500,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.858,96,-8,63,4.57,45.25,201.9,1500,1478,-0.58,-1.08,1.7436,2.9226,8.9585,1
66.875,92,-7,64,4.31,44.55,201.6,1478,1500,-1.81,-0.70,1.7436,2.9226,8.9585,1
66.892,89,-7,64,4.17,44.55,201.6,1500,1500,-1.81,-0.70,1.7436,2.9226,8.9585,1
66.909,86,-8,63,4.10,45.25,201.9,1500,1478,-1.81,-0.70,1.7436,2.9226,8.9585,1
66.926,83,-8,63,3.95,45.25,201.9,1500,1478,-1.81,-0.70,1.7898,3.0789,8.5492,1
66.943,81,-7,64,3.80,44.55,201.6,1522,1500,-1.81,-0.70,1.7898,3.0789,8.5492,1
66.960,78,-7,64,3.66,44.55,201.6,1500,1500,-1.81,-0.70,1.7898,3.0789,8.5492,1
66.977,76,-8,63,3.62,45.25,201.9,1522,1478,-1.81,-0.70,1.7898,3.0789,8.5492,1
66.994,74,-8,63,3.52,45.25,201.9,1522,1478,-1.81,-0.70,1.7898,3.0789,8.5492,1
67.012,72,-7,64,3.38,44.55,201.6,1522,1500,-1.81,-0.70,1.7898,3.0789,8.5492,1
67.029,70,-7,64,3.28,44.55,201.6,1522,1500,-1.81,-0.70,1.7898,3.0789,8.5492,1
67.046,69,-7,64,3.23,44.55,201.6,1522,1500,-1.81,-0.70,1.7898,3.0789,8.5492,1
67.063,67,-8,63,3.19,45.25,201.9,1522,1478,-1.81,-0.70,1.7898,3.0789,8.5492,1
67.080,66,-8,63,3.14,45.25,201.9,1522,1478,-1.81,-0.70,1.7898,3.0789,8.5492,1
67.097,65,-8,63,3.10,45.25,201.9,1522,1478,-1.81,-0.70,1.7898,3.0789,8.5492,1
67.115,64,-8,63,3.05,45.25,201.9,1522,1478,-1.74,-0.39,1.7898,3.0789,8.5492,1
67.132,62,-8,63,2.95,45.25,201.9,1522,1478,-1.74,-0.39,1.7898,3.0789,8.5492,1
67.150,60,-8,63,2.86,45.25,201.9,1522,1478,-1.74,-0.39,1.7898,3.0789,8.5492,1
67.167,59,-8,63,2.81,45.25,201.9,1522,1478,-1.74,-0.39,1.7898,3.0789,8.5492,1
67.184,57,-8,63,2.71,45.25,201.9,1522,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.201,56,-8,63,2.67,45.25,201.9,1522,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.218,55,-9,62,2.66,45.98,202.3,1522,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.235,54,-9,62,2.61,45.98,202.3,1522,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.252,52,-10,61,2.56,46.74,202.6,1522,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.269,50,-9,62,2.42,45.98,202.3,1500,1500,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.286,48,-10,61,2.36,46.74,202.6,1500,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.303,46,-10,61,2.26,46.74,202.6,1478,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.320,44,-10,61,2.16,46.74,202.6,1478,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.337,42,-11,60,2.10,47.52,203.0,1478,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.354,40,-11,60,2.00,47.52,203.0,1478,1478,-1.74,-0.39,1.7314,2.9954,9.2552,1
67.371,38,-11,60,1.90,47.52,203.0,1478,1478,-1.14,-0.94,1.7314,2.9954,9.2552,1
67.388,36,-11,60,1.80,47.52,203.0,1478,1478,-1.14,-0.94,1.7314,2.9954,9.2552,1
67.405,34,-11,60,1.70,47.52,203.0,1478,1478,-1.14,-0.94,1.7314,2.9954,9.2552,1
67.422,32,-11,60,1.60,47.52,203.0,1478,1478,-1.14,-0.94,1.7314,2.9954,9.2552,1
67.439,30,-11,60,1.50,47.52,203.0,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.456,29,-11,60,1.45,47.52,203.0,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.473,27,-11,60,1.35,47.52,203.0,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.489,26,-12,59,1.32,48.32,203.3,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.506,25,-12,59,1.27,48.32,203.3,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.523,24,-12,59,1.22,48.32,203.3,1500,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.540,23,-12,59,1.17,48.32,203.3,1500,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.557,21,-12,59,1.07,48.32,203.3,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.574,19,-12,59,0.97,48.32,203.3,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.591,18,-12,59,0.92,48.32,203.3,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.608,16,-13,58,0.83,49.15,203.7,1478,1478,-1.14,-0.94,1.6827,3.7025,9.1162,1
67.625,14,-13,58,0.72,49.15,203.7,1478,1478,-0.49,-1.22,1.6827,3.7025,9.1162,1
67.642,12,-13,58,0.62,49.15,203.7,1478,1478,-0.49,-1.22,1.6827,3.7025,9.1162,1
67.660,11,-13,58,0.57,49.15,203.7,1478,1478,-0.49,-1.22,1.6827,3.7025,9.1162,1
67.677,9,-13,58,0.47,49.15,203.7,1478,1478,-0.49,-1.22,1.6827,3.7025,9.1162,1
67.694,7,-13,58,0.36,49.15,203.7,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.711,6,-13,58,0.31,49.15,203.7,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.728,4,-14,57,0.21,50.02,204.0,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.745,2,-14,57,0.11,50.02,204.0,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.763,0,-14,57,0.00,50.02,204.0,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.780,-2,-14,57,-0.11,50.02,204.0,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.799,-6,-15,56,-0.32,50.91,204.4,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.816,-9,-16,55,-0.49,51.83,204.8,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.833,-12,-16,55,-0.65,51.83,204.8,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.850,-15,-16,55,-0.82,51.83,204.8,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.867,-18,-16,55,-0.98,51.83,204.8,1478,1478,-0.49,-1.22,1.5162,2.9433,8.2707,1
67.884,-21,-17,54,-1.17,52.79,205.1,1478,1478,-0.14,-1.82,1.5162,2.9433,8.2707,1
67.901,-24,-17,54,-1.33,52.79,205.1,1478,1478,-0.14,-1.82,1.5162,2.9433,8.2707,1
67.918,-27,-17,54,-1.50,52.79,205.1,1478,1478,-0.14,-1.82,1.5162,2.9433,8.2707,1
67.935,-30,-18,53,-1.70,53.79,205.4,1478,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
67.952,-33,-18,53,-1.87,53.79,205.4,1478,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
67.969,-37,-18,53,-2.09,53.79,205.4,1478,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
67.986,-41,-18,53,-2.32,53.79,205.4,1478,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
68.003,-45,-18,53,-2.55,53.79,205.4,1478,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
68.020,-49,-18,53,-2.77,53.79,205.4,1476,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
68.037,-53,-18,53,-3.00,53.79,205.4,1476,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
68.054,-57,-18,53,-3.23,53.79,205.4,1475,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
68.071,-60,-18,53,-3.40,53.79,205.4,1477,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
68.088,-64,-18,53,-3.62,53.79,205.4,1475,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
68.105,-67,-18,53,-3.79,53.79,205.4,1476,1478,-0.14,-1.82,2.2940,2.9576,8.2558,1
68.122,-70,-19,52,-4.04,54.83,205.8,1477,1478,-0.32,-2.26,2.2940,2.9576,8.2558,1
68.139,-73,-19,52,-4.21,54.83,205.8,1476,1478,-0.32,-2.26,2.2940,2.9576,8.2558,1
68.156,-76,-19,52,-4.38,54.83,205.8,1476,1478,-0.32,-2.26,2.2940,2.9576,8.2558,1
68.173,-80,-19,52,-4.62,54.83,205.8,1474,1478,-0.32,-2.26,2.2940,2.9576,8.2558,1
68.190,-83,-19,52,-4.79,54.83,205.8,1475,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.207,-87,-19,52,-5.02,54.83,205.8,1472,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.224,-91,-19,52,-5.25,54.83,205.8,1471,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.241,-95,-19,52,-5.48,54.83,205.8,1470,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.258,-99,-19,52,-5.71,54.83,205.8,1469,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.275,-103,-19,52,-5.94,54.83,205.8,1469,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.292,-106,-19,52,-6.12,54.83,205.8,1470,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.309,-109,-19,52,-6.29,54.83,205.8,1470,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.326,-111,-19,52,-6.40,54.83,205.8,1473,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.343,-113,-19,52,-6.52,54.83,205.8,1474,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.360,-113,-19,52,-6.52,54.83,205.8,1478,1478,-0.32,-2.26,2.4717,5.0277,8.1173,1
68.377,-117,-19,52,-6.75,54.83,205.8,1472,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.397,-121,-19,52,-6.98,54.83,205.8,1470,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.414,-124,-19,52,-7.15,54.83,205.8,1469,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.431,-126,-20,51,-7.41,55.90,206.1,1451,1478,-1.17,-2.01,2.4717,5.0277,8.1173,0
68.448,-129,-19,52,-7.44,54.83,205.8,1470,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.465,-132,-20,51,-7.76,55.90,206.1,1447,1478,-1.17,-2.01,2.4717,5.0277,8.1173,0
68.482,-135,-20,51,-7.94,55.90,206.1,1446,1478,-1.17,-2.01,2.4717,5.0277,8.1173,0
68.499,-138,-19,52,-7.96,54.83,205.8,1467,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.516,-141,-20,51,-8.29,55.90,206.1,1444,1478,-1.17,-2.01,2.4717,5.0277,8.1173,0
68.533,-145,-19,52,-8.37,54.83,205.8,1464,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.550,-148,-19,52,-8.54,54.83,205.8,1465,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.567,-152,-19,52,-8.77,54.83,205.8,1463,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.584,-155,-19,52,-8.94,54.83,205.8,1463,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.601,-159,-19,52,-9.17,54.83,205.8,1461,1478,-1.17,-2.01,2.4717,5.0277,8.1173,1
68.618,-161,-19,52,-9.29,54.83,205.8,1464,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.635,-164,-19,52,-9.46,54.83,205.8,1464,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.652,-165,-19,52,-9.52,54.83,205.8,1467,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.669,-167,-19,52,-9.63,54.83,205.8,1467,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.686,-168,-19,52,-9.69,54.83,205.8,1469,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.703,-169,-19,52,-9.75,54.83,205.8,1470,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.720,-170,-19,52,-9.81,54.83,205.8,1470,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.737,-170,-19,52,-9.81,54.83,205.8,1473,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.754,-170,-19,52,-9.81,54.83,205.8,1474,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.771,-170,-19,52,-9.81,54.83,205.8,1475,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.788,-170,-19,52,-9.81,54.83,205.8,1475,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.805,-170,-19,52,-9.81,54.83,205.8,1475,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.822,-169,-18,53,-9.57,53.79,205.4,1478,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.839,-169,-19,52,-9.75,54.83,205.8,1476,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.856,-168,-18,53,-9.51,53.79,205.4,1478,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.873,-167,-18,53,-9.45,53.79,205.4,1478,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.890,-166,-18,53,-9.40,53.79,205.4,1478,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.907,-165,-18,53,-9.34,53.79,205.4,1478,1478,-1.89,-1.43,2.4717,5.0277,8.1173,1
68.925,-163,-18,53,-9.23,53.79,205.4,1478,1478,-1.89,-1.43,2.5545,3.9503,8.5406,1
68.942,-163,-18,53,-9.23,53.79,205.4,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
68.959,-161,-18,53,-9.11,53.79,205.4,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
68.976,-161,-18,53,-9.11,53.79,205.4,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
68.993,-160,-18,53,-9.06,53.79,205.4,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
69.011,-160,-18,53,-9.06,53.79,205.4,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
69.028,-159,-18,53,-9.00,53.79,205.4,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
69.045,-158,-18,53,-8.94,53.79,205.4,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
69.062,-158,-18,53,-8.94,53.79,205.4,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
69.079,-157,-17,54,-8.72,52.79,205.1,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
69.097,-154,-17,54,-8.56,52.79,205.1,1478,1478,-0.77,-1.77,2.5545,3.9503,8.5406,1
69.114,-154,-17,54,-8.56,52.79,205.1,1478,1478,-0.38,-1.23,2.5545,3.9503,8.5406,1
69.132,-152,-17,54,-8.44,52.79,205.1,1478,1478,-0.38,-1.23,2.5545,3.9503,8.5406,1
69.149,-150,-17,54,-8.33,52.79,205.1,1478,1478,-0.38,-1.23,2.5545,3.9503,8.5406,1
